0:0:0:0:0:0:0:1 - admin [27/May/2016:17:16:35 +0800] "GET /host-manager/html/list;jsessionid=954844C1D7CBCC0A6952CB0C57050F55?org.apache.catalina.filters.CSRF_NONCE=88D9EB14348812812CAB045EA1BFC4DE HTTP/1.1" 200 7241
0:0:0:0:0:0:0:1 - - [27/May/2016:17:17:01 +0800] "GET /docs/html-host-manager-howto.html?org.apache.catalina.filters.CSRF_NONCE=1312082E781B2002FA5E0C6B354893C6 HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:17:13 +0800] "POST /host-manager/html/add?org.apache.catalina.filters.CSRF_NONCE=1312082E781B2002FA5E0C6B354893C6 HTTP/1.1" 200 7854
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:17:17 +0800] "POST /host-manager/html/stop?name=gg&org.apache.catalina.filters.CSRF_NONCE=FA48414FFB6CF64AEB5CE20D76E46322 HTTP/1.1" 200 7855
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:17:22 +0800] "POST /host-manager/html/remove?name=gg&org.apache.catalina.filters.CSRF_NONCE=EA9F34E0986E7366B5C65507463BAD7F HTTP/1.1" 200 7267
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:17:37 +0800] "POST /host-manager/html/add?org.apache.catalina.filters.CSRF_NONCE=5F7B4FA2185DED193CC596908C8D7B44 HTTP/1.1" 200 7849
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:18:00 +0800] "POST /host-manager/html/remove?name=f&org.apache.catalina.filters.CSRF_NONCE=EB5C6F0FF34A253A9A18F99294E12D29 HTTP/1.1" 200 7266
0:0:0:0:0:0:0:1 - - [27/May/2016:17:18:08 +0800] "GET /manager/status?org.apache.catalina.filters.CSRF_NONCE=1F0ED43E00B225ADB829F98FE1F212D3 HTTP/1.1" 401 2536
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:18:13 +0800] "GET /manager/status?org.apache.catalina.filters.CSRF_NONCE=1F0ED43E00B225ADB829F98FE1F212D3 HTTP/1.1" 403 3273
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:19:43 +0800] "GET /manager/status?org.apache.catalina.filters.CSRF_NONCE=1F0ED43E00B225ADB829F98FE1F212D3 HTTP/1.1" 403 3273
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:20:43 +0800] "GET /manager/status?org.apache.catalina.filters.CSRF_NONCE=1F0ED43E00B225ADB829F98FE1F212D3 HTTP/1.1" 403 3273
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:21:43 +0800] "POST /host-manager/html/remove?name=f&org.apache.catalina.filters.CSRF_NONCE=EB5C6F0FF34A253A9A18F99294E12D29 HTTP/1.1" 403 2855
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:21:47 +0800] "POST /host-manager/html/remove?name=f&org.apache.catalina.filters.CSRF_NONCE=EB5C6F0FF34A253A9A18F99294E12D29 HTTP/1.1" 403 2855
0:0:0:0:0:0:0:1 - - [27/May/2016:17:21:54 +0800] "GET /host-manager HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2016:17:21:54 +0800] "GET /host-manager/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:21:54 +0800] "GET /host-manager/html HTTP/1.1" 200 7241
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:21:59 +0800] "GET /manager/status?org.apache.catalina.filters.CSRF_NONCE=2454A7E594699DFA6831C88B7E18DF0D HTTP/1.1" 200 6712
0:0:0:0:0:0:0:1 - - [27/May/2016:17:21:59 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 200 7279
0:0:0:0:0:0:0:1 - - [27/May/2016:17:21:59 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 200 2066
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:22:57 +0800] "GET /manager/html/list HTTP/1.1" 200 17038
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:23:06 +0800] "POST /manager/html/reload;jsessionid=0CF6B59A1D9A78281646B1FA043B06FE?path=/&org.apache.catalina.filters.CSRF_NONCE=9073B400A16092FA61097BCA5C4366BA HTTP/1.1" 200 15886
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:23:08 +0800] "POST /manager/html/reload?path=/&org.apache.catalina.filters.CSRF_NONCE=7B44493A6CBC479520548F661C60861A HTTP/1.1" 200 15886
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:23:11 +0800] "POST /manager/html/undeploy?path=/&org.apache.catalina.filters.CSRF_NONCE=C51DAC97082D7383083E3A5EB3AC782A HTTP/1.1" 200 14230
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:23:12 +0800] "POST /manager/html/undeploy?path=/docs&org.apache.catalina.filters.CSRF_NONCE=7349B683614452F111FEEF2E813FD04B HTTP/1.1" 200 12544
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:23:15 +0800] "POST /manager/html/undeploy?path=/examples&org.apache.catalina.filters.CSRF_NONCE=F34D6C361E55D938D644FB59519D0CEF HTTP/1.1" 200 10825
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:23:20 +0800] "POST /manager/html/reload?path=/host%2Dmanager&org.apache.catalina.filters.CSRF_NONCE=58DDA7DEEBB096BBB105521D50FD6119 HTTP/1.1" 200 10827
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:23:22 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=5521022E4AC722B076D01F548812A4EF HTTP/1.1" 200 10772
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:23:23 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=68AB7E43F625C19C62E8626352E6B6D4 HTTP/1.1" 200 10772
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:23:43 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=68AB7E43F625C19C62E8626352E6B6D4 HTTP/1.1" 200 10772
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:23:43 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:23:43 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:01 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=68AB7E43F625C19C62E8626352E6B6D4 HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:01 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:01 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:02 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=68AB7E43F625C19C62E8626352E6B6D4 HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:02 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:02 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:03 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=68AB7E43F625C19C62E8626352E6B6D4 HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:03 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:03 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:03 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=68AB7E43F625C19C62E8626352E6B6D4 HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:03 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:03 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:07 +0800] "POST /manager/html/reload?path=/&org.apache.catalina.filters.CSRF_NONCE=F7BDC592402796C19C82DE946CA3DC36 HTTP/1.1" 200 15886
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:20 +0800] "POST /manager/html/undeploy?path=/&org.apache.catalina.filters.CSRF_NONCE=0BB3448D21B7D9B87EB120FBA82257DB HTTP/1.1" 200 14230
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:24 +0800] "POST /manager/html/undeploy?path=/docs&org.apache.catalina.filters.CSRF_NONCE=29F307884A2758DFB80B2101726B0D10 HTTP/1.1" 200 12544
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:46 +0800] "POST /manager/html/undeploy?path=/docs&org.apache.catalina.filters.CSRF_NONCE=29F307884A2758DFB80B2101726B0D10 HTTP/1.1" 200 14202
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:46 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:46 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:49 +0800] "POST /manager/html/undeploy?path=/docs&org.apache.catalina.filters.CSRF_NONCE=29F307884A2758DFB80B2101726B0D10 HTTP/1.1" 200 14189
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:49 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:25:49 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:26:14 +0800] "POST /manager/html/undeploy?path=/docs&org.apache.catalina.filters.CSRF_NONCE=29F307884A2758DFB80B2101726B0D10 HTTP/1.1" 200 14202
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:26:14 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:26:14 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:26:16 +0800] "POST /manager/html/undeploy?path=/docs&org.apache.catalina.filters.CSRF_NONCE=29F307884A2758DFB80B2101726B0D10 HTTP/1.1" 200 14189
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:26:16 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:26:16 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:26:20 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=90299C25BCE5960F0C1E2FC2E0A71233 HTTP/1.1" 200 14153
